,id,name,cuisines,average_cost_for_two,price_range,extamblishment_type,timings,locality,locality_verbose,address,latitude,longitude,aggregate_rating,votes
7039,44422,The Sassy Spoon,"European, Mediterranean, Asian, Modern Indian, Finger Food, Salad",1800,3,Bar,12noon – 12midnight (Mon-Sun),Nariman Point,"Nariman Point, Mumbai","Express Towers, Ground Floor, Ramnath Goenka Marg, Nariman Point, Mumbai",72.8223670274,18.9282997915,4.3,3053
7040,46518,Spesso Gourmet Kitchen,"European, Mexican, Italian",1200,3,Casual Dining,11:30 AM to 11 PM (Mon-Sun),Nariman Point,"Nariman Point, Mumbai","Ground Floor, Regent Chambers, Jamnalal Bajaj Road, Nariman Point, Mumbai",72.8214899451,18.9243493722,4.2,2428
7041,38028,Suzette Creperie & Cafe,"Healthy Food, Cafe, French, Salad",1500,3,Casual Dining,"9 AM to 10:30 PM (Mon-Sat), 11 AM to 5:30 PM (Sun)",Nariman Point,"Nariman Point, Mumbai","Ground Floor, Atlanta Building, Nariman Point, Mumbai",72.8215734288,18.9251143451,3.9,688
7042,18353167,Swati Snacks,"Gujarati, Street Food",450,1,Quick Bites,11:30 AM to 11 PM,Nariman Point,"Nariman Point, Mumbai","Dalamal Tower, Free Press Journal Marg, Nariman Point, Mumbai",72.8245899081,18.9244200975,4.2,444
7043,48853,Starbucks Coffee,"Cafe, Desserts",700,2,Café,7 AM to 12 Midnight (Mon-Sun),Nariman Point,"Nariman Point, Mumbai","Ground Floor, Shree Nirmal Building, Behind Trident Hotel, Backbay Reclamation Road, Nariman Point, Mumbai",72.8220672905,18.9277324160,4.0,243
7044,38478,Vetro - The Oberoi Mumbai,"Italian, European",4500,4,Fine Dining,"12:30 PM to 2:15 PM, 7 PM to 11:30 PM","The Oberoi, Nariman Point","The Oberoi, Nariman Point, Mumbai","The Oberoi, Nariman Point, Mumbai",72.8216099739,18.9272722348,3.9,190
7045,18412853,Faasos,"Fast Food, North Indian, Biryani, Rolls, Wraps",450,1,Quick Bites,9 AM to 12 Midnight,Nariman Point,"Nariman Point, Mumbai","Akber House 35 C, Naoroji Ferdunji Road, 12 -12A, Tulloch Road, Regal Cinema, Nariman Point, Mumbai",72.8319210000,18.9228050000,3.9,166
7046,18800556,K Bhagat Tarachand,North Indian,450,1,Food Court,11 AM to 11 PM,"CR2 Mall, Nariman Point","CR2 Mall, Nariman Point, Mumbai","Unit 5, Food Mall, CR 2 Building, Nariman Point, Mumbai",72.8228454664,18.9263997580,4.0,68
7047,18638042,Sbarro,Pizza,600,2,Casual Dining,11 AM to 11 PM,"CR2 Mall, Nariman Point","CR2 Mall, Nariman Point, Mumbai","CR 2 Mall, 7, Barrister Rajni Patel Marg, Nariman Point, Mumbai",72.8227247670,18.9265028317,3.3,61
7048,18535604,The Belgian Waffle Co.,"Desserts, Beverages",300,1,Dessert Parlour,11 AM to 12 Midnight,"CR2 Mall, Nariman Point","CR2 Mall, Nariman Point, Mumbai","CR 2 Mall, 2nd Floor, Nariman Point, Mumbai",72.8227130324,18.9264505020,3.7,91
7049,18625021,Dakshin Rasoi,South Indian,400,1,Quick Bites,11 AM to 11 PM (Mon-Sun),Nariman Point,"Nariman Point, Mumbai","1st Floor, CR 2, Nariman Point, Mumbai",72.8227294609,18.9264717510,3.6,49
7050,18587925,Chavan Varhadi Thhat,North Indian,800,2,Quick Bites,"11:30 AM to 3 PM, 7 PM to 10 PM",Nariman Point,"Nariman Point, Mumbai","Shop 1, Ground Floor, Mahatma Phule Nagar, Nariman Point, Mumbai",72.8243800253,18.9235571205,3.7,71
7051,18276582,Mockingbird Cafe Bar,"Cafe, Italian, French, Salad",1700,3,Café,9 AM to 12:30 AM,Churchgate,"Churchgate, Mumbai","80, Veer Nariman Road, Churchgate, Mumbai",72.8262620000,18.9333010000,4.2,1253
7052,37465,Pancham Puriwala,North Indian,300,1,Quick Bites,8:30 AM to 10:30 PM,Fort,"Fort, Mumbai","8-10, Perin Nariman Street, Fort, Mumbai",72.8357656673,18.9379943510,4.1,1968
7053,19030263,Sin City Rooftop Resto & Lounge,"Continental, North Indian, Thai, Italian",2500,4,Bar,11 AM to 1 AM,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai","5th Floor, Crystal Point Mall, Andheri Lokhandwala, Andheri West, Mumbai",72.8310000000,19.1308000000,4.5,663
7054,37829,K. Rustom Ice Cream,"Desserts, Ice Cream",150,1,Dessert Parlour,"9:30 AM to 11 PM (Mon-Sat),3 PM to 11 PM (Sun)",Churchgate,"Churchgate, Mumbai","87 Stadium House, Opposite Ambassador Hotel, Veer Nariman Road, Churchgate, Mumbai",72.8250784054,18.9332097761,4.4,3476
7055,34421,Stadium,"North Indian, Chinese",500,2,Quick Bites,8 AM to 11 PM (Mon-Sun),Churchgate,"Churchgate, Mumbai","IMC Building, Veer Nariman Road, Churchgate, Mumbai",72.8269204100,18.9331114600,3.4,598
7056,18687552,Frozen Bottle,"Beverages, Desserts, Ice Cream",500,2,Beverage Shop,11 AM to 12 Midnight,Khar,"Khar, Mumbai","Shop 7, D-7 Turning Point, 1st & 16th Cross Road, Khar West, Mumbai",72.8311261162,19.0733978786,4.0,109
7057,18780110,Wok Express- Chinese Wok,"Chinese, Asian, Thai, Beverages",800,2,Casual Dining,11 AM to 12 Midnight,Mahakali,"Mahakali, Mumbai","G 4A, Ground floor, Ackruti Center Point, MIDC, Andheri East, Mahakali, Mumbai",72.8701472282,19.1187826105,3.9,309
7058,18431551,Kutumbsakhi,Maharashtrian,100,1,,"11 AM to 10 PM (Mon, Tue, Wed, Thu, Sat, Sun), 11 AM to 9 PM (Fri)",Nariman Point,"Nariman Point, Mumbai","Opposite LIC Office, Free Press Journal Road, Nariman Point, Mumbai",72.8259782866,18.9258311075,0,2
7059,49621,Snack Attack,"North Indian, Fast Food",500,2,Quick Bites,10 AM to 11:30 PM,Nerul,"Nerul, Navi Mumbai","Shop 1, Plot 21, Centre Point Building, Near Kings Electronics, Sector 6, Nerul, Navi Mumbai",73.0093575642,19.0438775694,3.7,296
7060,18968384,Sagar Fine Dine,"Continental, Italian, Chettinad, North Indian",900,2,Casual Dining,"11:30 AM to 4 PM, 7 PM to 12 Midnight",Nerul,"Nerul, Navi Mumbai","Unit 101 / 102, Center Point, Buidling Plot 21, Sector 6, Nerul, Navi Mumbai",73.0093857273,19.0437263955,3.7,87
7061,18661017,The Decent Restaurant,"North Indian, Chinese",600,2,Casual Dining,10 AM to 12 Midnight,Near Andheri West Station,"Near Andheri West Station, Mumbai","2, Business Point, Near DCB Bank, SV Road, Near Andheri West Station, Mumbai",72.8467141092,19.1248251325,3.6,82
7062,39272,Downtown Dhaba,"North Indian, Chinese, Biryani",600,2,Casual Dining,"Closed (Mon),11am – 3:45pm, 7pm – 11:45pm (Tue-Sun)",Prabhadevi,"Prabhadevi, Mumbai","384, Veer Savarkar Marg, Near Vijay Sales, Prabhadevi, Mumbai",72.8305678815,19.0184071162,3.5,635
7063,35019,Subway,"Fast Food, Healthy Food, Sandwich, Salad",400,1,Quick Bites,9am – 2:30am (Mon-Sun),Prabhadevi,"Prabhadevi, Mumbai","9, Mamta Cooperative Housing Society, Appa Saheb Marathe Marg, Prabhadevi, Mumbai",72.8287366033,19.0132143552,3.3,557
7064,38960,China Valley,"Chinese, Seafood, Asian",1000,3,Casual Dining,"11:30 AM to 3:30 PM, 6:30 PM to 11:15 PM",Prabhadevi,"Prabhadevi, Mumbai","Jayant Villa CHS, Appasaheb Marathe Road, Prabhadevi, Mumbai",72.8252316266,19.0125404445,4.0,586
7065,18865754,The Lab,"North Indian, Chinese, Continental, Fast Food, Pizza, Desserts",1200,3,Casual Dining,11:30 AM to 11:30 PM,Prabhadevi,"Prabhadevi, Mumbai","Shop 5, Nav-Bhavna Premises Co-op Society Ltd., 422 Veer Savarkar Marg, Prabhadevi, Mumbai",72.8283097968,19.0161103015,3.8,258
7066,49036,Starbucks Coffee,"Cafe, Desserts",700,2,Café,8 AM to 11 PM,Prabhadevi,"Prabhadevi, Mumbai","Upper Ground Floor, Century Bhavan, Century Bazaar, Prabhadevi, Mumbai",72.8239113092,19.0126028907,4.0,260
7067,41499,Kamat's Pure Vegetarian,"North Indian, Chinese, Street Food",600,2,Casual Dining,"8 AM to 4 PM, 7 PM to 11 PM",Prabhadevi,"Prabhadevi, Mumbai","8 - 10, Sayani Road, Kapadawala Building, Prabhadevi Industrial Estate, Prabhadevi, Mumbai",72.8290470690,19.0162513571,2.8,208
7068,18927713,Bake Ur Day,Bakery,300,1,Bakery,11:30 AM to 10:30 PM,Prabhadevi,"Prabhadevi, Mumbai","SURYODAY CHS, Shop No 5 , New Prabhadevi Road. Near Samna Press, Mumbai",72.8294800000,19.0106240000,4.4,74
7069,18175476,The Road House,"Finger Food, Continental",1700,3,Pub,"12midnight – 1:30am, 12noon – 12midnight (Mon-Sun)","Boulevard Mall, Majiwada, Thane West","Boulevard Mall, Majiwada, Thane West, Thane","Boulevard Mall, 201-A, Lodha Complex, Majiwada, Thane West, Thane",72.9849588498,19.2120513217,4.0,1384
7070,18671910,Waah Marathi,Fast Food,350,1,Quick Bites,12 Noon to 12 Midnight,Prabhadevi,"Prabhadevi, Mumbai","414, Swatantrya Veer Sawarkar Marg, Near New Passport Office, Prabhadevi, Mumbai",72.8257087246,19.0141963707,4.0,84
7071,18840169,Blisss,"Bakery, Fast Food, Desserts",400,1,Bakery,10 AM to 10:30 PM,Prabhadevi,"Prabhadevi, Mumbai","Shop 15, Mamta CHS, AM Marg, Opposite Marathe Udyog, Prabhadevi, Mumbai",72.8289079294,19.0133069147,4.0,27
7072,19185478,Frozen Bottle,"Beverages, Desserts, Ice Cream",500,2,Beverage Shop,11 AM to 1:30 AM,Prabhadevi,"Prabhadevi, Mumbai","Shop S-04, Ground Floor, Plot 949, Devi Chaaya, New Prabhadevi Road, Prabhadevi, Mumbai",72.8277450000,19.0135530000,4.0,18
7073,32907,New Kayani,"Chinese, North Indian, Mughlai",550,2,Quick Bites,7 AM to 11:45 PM,Fort,"Fort, Mumbai","126, Kama House, Mint Road, Fort Market, Fort, Mumbai",72.8369907662,18.9352324626,3.4,78
7074,19096276,Theobroma,"Bakery, Desserts, Fast Food",600,2,Bakery,8 AM to 12 Midnight,Prabhadevi,"Prabhadevi, Mumbai","Shivalik Building, Appasaheb Marathe Marg, Near Tata Motors, Century Bazaar, Prabhadevi, Mumbai",72.8261305019,19.0125264971,3.5,19
7075,18203286,New Shanghai,"Seafood, Chinese, Thai",700,2,Casual Dining,11 AM to 12 Midnight,Santacruz West,"Santacruz West, Mumbai","Shop 4, Fashqua Shopping Centre, Station Road, Opposite Bhagwan Collection, Santacruz West, Mumbai",72.8392669559,19.0808913610,4.0,489
7076,36164,New Yorker,"Continental, Italian, Mexican, North Indian",1100,3,Casual Dining,12Noon to 11:30PM (Mon-Sun),Chowpatty,"Chowpatty, Mumbai","25, Fulchand Niwas, Chowpatty Seaface, Chowpatty, Mumbai",72.8131812000,18.9556690000,3.7,1196
7077,19094893,#Lollipop,Chinese,300,1,Quick Bites,11 AM to 1 AM,Prabhadevi,"Prabhadevi, Mumbai","Shop 4, Dhanmil Nakka, Shivshakti Nagar, New Prabhadevi Road, Prabhadevi, Mumbai",72.8301115707,19.0094060583,3.2,6
7078,38926,Cafe New York,"Chinese, North Indian, Fast Food",950,2,Casual Dining,7 AM to 1:30 AM,Chowpatty,"Chowpatty, Mumbai","R.31, Ground Floor, 44, Dhabolkar Building, Hughes Road, Opposite to Reliance Jewels, Chowpatty, Mumbai",72.8110310063,18.9580175474,3.9,500
7079,18765582,New Ajwa Family Restaurant,"North Indian, Chinese, Mughlai, Kebab, Desserts",500,2,Casual Dining,10am – 4am (Mon-Sun),Marol,"Marol, Mumbai","Shop 12, Benazir Welfare Association, Near Seven Hill Hospital, Marol Military Road, Marol, Mumbai",72.8812420000,19.1170300000,4.2,536
7080,34144,New Sernyaa,"Momos, Chinese, Tibetan, Seafood",900,2,Casual Dining,11:30 AM to 12 Midnight,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai","185, Oshiwara Link Road, Andheri Lokhandwala, Andheri West, Mumbai",72.8310506791,19.1444774018,4.0,582
7081,18695171,New Ideal,"North Indian, Chinese, Mughlai",600,2,Casual Dining,12 Noon to 12 Midnight,Santacruz East,"Santacruz East, Mumbai","Nehru Road, Near Roop Talkies, Santacruz East, Mumbai",72.8448060527,19.0807532120,3.4,48
7082,18567077,Poetry by Love and Cheesecake,"Cafe, Desserts",1000,3,Café,Mon-Sun (8 AM to 11:59 PM),Lower Parel,"Lower Parel, Mumbai","Kamala Mills, Senapati Bapat Marg, Lower Parel, Mumbai",72.8276037052,19.0040535643,4.3,1308
7083,18374843,Theobroma,"Bakery, Desserts, Fast Food",600,2,Bakery,9 AM to 12 Midnight,Lower Parel,"Lower Parel, Mumbai","Lodha Supremus, Survey 453, Senapati Bapat Marg,Opposite Kamala Mills, Railway Colony, Lower Parel, Mumbai",72.8294698521,19.0015936099,4.2,772
7084,18354346,Poetry by Love and Cheesecake,"Cafe, Desserts",1000,3,Café,8 AM to 12 Midnight,"Linking Road, Bandra West","Linking Road, Bandra West, Mumbai","Pali Darshan, Junction of 16th & 33rd road, Linking Road, Bandra West",72.8310718015,19.0655605546,4.3,2283
7085,34827,New Skyway,"Afghan, Chinese, North Indian, Mughlai, Fast Food",750,2,Casual Dining,11:30am – 12midnight (Mon-Sun),Jogeshwari,"Jogeshwari, Mumbai","Shop 8 & 9, Ayesha Tower, Near MTNL, S V Road, Jogeshwari, Mumbai",72.8433231264,19.1427081187,3.9,1013
7086,18267742,New Airport Restaurant,"North Indian, Mughlai",600,2,Casual Dining,9:30 AM to 1:30 AM,Marol,"Marol, Mumbai","Noori Baugh, Opposite Star Chemical, Below Airport Metro Station, Andheri Kurla Road, Marol Naka, Marol, Mumbai",72.8755059466,19.1097233237,4.0,411
7087,49074,Terttulia,"Italian, Continental",1400,3,Casual Dining,"11AM to 1:30AM (Mon-Fri),9AM to 1:30AM (Sat-Sun)",Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Ground Floor, Hotel Parkway, Veer Savarkar Marg, Off Cadell Road, Sea Face Road, Dadar Shivaji Park, Mumbai",72.8352828696,19.0255908760,4.1,2171
7088,37237,Candies,"Cafe, Continental, Italian, Desserts",650,2,Café,"8:30 AM to 9 PM (Tue-Sun), Mon Closed","Pali Hill, Bandra West","Pali Hill, Bandra West, Mumbai","Mac Ronells, Next To Learners Academy School, Pali Hill, Bandra West, Mumbai",72.8269354999,19.0607755266,4.1,10327
7089,18548856,The Bandra Project by PizzaExpress,"Italian, Pizza, Continental",2200,4,Casual Dining,8:30 AM to 1 AM,"Pali Hill, Bandra West","Pali Hill, Bandra West, Mumbai","534A, Ground Floor, HSBC Building, Dr. Ambedkar Road, Pali Hill, Bandra West, Mumbai",72.8294450417,19.0603480363,4.3,5118
7090,46373,Poetry by Love and Cheesecake,"Cafe, Desserts",1000,3,Dessert Parlour,9 AM to 12 Midnight (Mon-Sun),Powai,"Powai, Mumbai","G-5, Ground Floor, City Park Hiranandani Business Park, Hiranandani Gardens, Powai, Mumbai",72.9092360000,19.1157060000,4.2,1619
7091,18794327,Millennials Eatery & Bar,"Continental, American, Italian, Finger Food, Pizza",1500,3,Bar,11 AM to 1 AM,Fort,"Fort, Mumbai","105, Mumbai Samachar Marg, Apollo Street, Opposite Laxmi Vilas Bank, Fort, Mumbai",72.8339132667,18.9287456984,4.6,895
7092,39830,Domino's Pizza,"Pizza, Fast Food",400,1,Quick Bites,10:57 AM to 12 Midnight,New Panvel,"New Panvel, Navi Mumbai","14-16, Ground Floor, Kalpataru Arcade, Sector 4, New Panvel, Navi Mumbai",73.1170506030,19.0026473371,3.6,470
7093,37358,New Lom Chings,"Chinese, Seafood, Thai",550,2,Casual Dining,"12 Noon to 3 PM, 7 PM to 12 Midnight",Mahakali,"Mahakali, Mumbai","19, Poonam Darshan, Poonam Nagar, Mahakali, Mumbai",72.8701046482,19.1360001273,3.8,464
7094,18635079,Theobroma,"Bakery, Desserts, Fast Food",600,2,Bakery,9 AM to 12 Midnight,Chembur,"Chembur, Mumbai","Shop 20 & 21, Sri Sunder Cooperative Society Private Limited, Opposite Diamond Garden, V.N Purav Marg, Near Saraswat Bank, Sion Trombay Road, Chembur, Mumbai",72.9001018032,19.0521633960,4.2,683
7095,36291,Ovenfresh,"Italian, Mexican, Mediterranean, Desserts",1200,3,Casual Dining,12 Noon to 11 PM,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Kiran Building, Ranade Road, Dadar Shivaji Park, Mumbai",72.8378671780,19.0240133535,4.2,3605
7096,18989119,New Neelam,"Chinese, North Indian",600,2,Quick Bites,1 PM to 4 AM,Ulhasnagar,"Ulhasnagar, Thane","Opp State Bank, Kalyan- Ambernath Road, Near HP Petroleum, Ulhasnagar 3, Thane",73.1570780000,19.2288440000,3.3,13
7097,38645,Neel Kamal,"Biryani, North Indian, Seafood, Chinese",650,2,Casual Dining,10 AM to 12 Midnight (Mon-Sun),New Panvel,"New Panvel, Navi Mumbai","Prajapati Arcade, Sector 15/A, Railway Station, New Panvel East, New Panvel, Navi Mumbai",73.1236394495,18.9914237220,3.7,402
7098,17715232,New Maha Punjab,"Chinese, North Indian",350,1,Quick Bites,"6 PM to 12:30 AM (Mon), 11:30 AM to 3:30 PM, 6 PM to 12:30 AM (Tue-Sun)",Kopar Khairane,"Kopar Khairane, Navi Mumbai","7, Proviso Tower, Plot 14, Sector 16, Kopar Khairane, Navi Mumbai",73.0018628016,19.0986260744,4.0,293
7099,16698058,Pizza Hut,"Pizza, Fast Food, Italian",900,2,Casual Dining,11 AM to 11 PM,New Panvel,"New Panvel, Navi Mumbai","Ground Floor, Shop 1 to 5, Plot 50&51, Sector 4, New Panvel, Navi Mumbai",73.1168018281,19.0032626422,3.4,185
7100,18801555,Uno Más - Tapas Bar Kitchen,"Spanish, European",2000,4,Casual Dining,12noon – 1am (Mon-Sun),Bandra Kurla Complex,"Bandra Kurla Complex, Mumbai","Unit 2, Inspire BKC, MGL Gas Pump Service Lane, Bandra Kurla Complex, Mumbai",72.8575874493,19.0634180833,4.3,593
7101,18649962,Poetry by Love and Cheescake,"Cafe, Desserts",1000,3,Café,8 AM to 12 Midnight,Fort,"Fort, Mumbai","Shop G2, Machinary House, Burjoji Bharucha Marg, Fort, Mumbai",72.8322083876,18.9287279382,4.5,927
7102,18789218,TAP,"North Indian, Chinese, Continental, Mexican",1500,3,Pub,12 Noon to 1:30 AM,"Atria Mall, Worli","Atria Mall, Worli, Mumbai","3rd Floor, Atria Mall, Dr Annie Besant Road, Worli, Mumbai",72.8144856915,18.9913565125,4.3,452
7103,18657706,The Bombay Fries,Fast Food,400,1,Quick Bites,11am – 12midnight (Mon-Sun),New Panvel,"New Panvel, Navi Mumbai","Classic Kalpatru CHS, Shop 8, Plot 17, Near Pillais College Sector 16, New Panvel, Navi Mumbai",73.1273663789,18.9892168884,3.8,195
7104,41506,Baker's Treat,"Bakery, Desserts",500,2,Bakery,10 AM to 11 PM,New Panvel,"New Panvel, Navi Mumbai","2, Riddhi Siddhi Housing Society, Sector 3, New Panvel, Navi Mumbai",73.1177117676,19.0007475167,3.9,188
7105,19085706,New York Waffle And Dinges,"Desserts, Beverages",400,1,Dessert Parlour,11 AM to 12 Midnight,Ghatkopar West,"Ghatkopar West, Mumbai","1 A, Shiv Shakti Industrial Estate, L B S Marg, Opposite Damodar Park, Near State Bank Of India, Ghatkopar West, Mumbai",72.9141563000,19.0950922000,4.3,70
7106,18549374,Poetry by Love and Cheesecake,"Cafe, Desserts",1000,3,Café,Mon-Sun (10 AM to 11:59 PM),Juhu,"Juhu, Mumbai","03/3, Janki Kutir, Juhu Church Road, Near Prithvi Theatre, Juhu, Mumbai",72.8264325857,19.1057582050,4.4,752
7107,43975,PizzaExpress,"Italian, Pizza",1900,3,Casual Dining,"11:30am – 11pm (Mon, Tue, Wed, Thu, Sun), 11:30am – 12midnight (Fri-Sat)",Colaba,"Colaba, Mumbai","Dhanraj Mahal, Apollo Bunder, Colaba, Mumbai",72.8335434571,18.9239802050,4.2,3923
7108,18627605,Keiba,"Sushi, Japanese, Chinese, Asian",2000,4,Casual Dining,"Mon-Sun (12:30 PM to 4 PM, 7 PM to 1:30 AM)",Mahalaxmi,"Mahalaxmi, Mumbai","Gate 5, Amateurs Riders Club, Racecourse, Mahalaxmi, Mumbai",72.8210089000,18.9801670000,4.2,681
7109,18392712,The Stables - Peninsula Redpine,"American, Italian, Mexican, Continental, Biryani",1900,3,Bar,10:30 AM to 1:30 AM,"Peninsula Redpine, Marol","Peninsula Redpine, Marol, Mumbai","Peninsula Redpine, Near Airport Road Metro Station, Andheri East, Marol, Mumbai",72.8759562224,19.1096495092,4.3,1521
7110,18575727,Farzi Cafe,Modern Indian,2300,4,Casual Dining,12 Noon to 1 AM,"High Street Phoenix, Lower Parel","High Street Phoenix, Lower Parel, Mumbai","Unit C-10B, Ground floor, Courtyard, High Street Phoenix, 462, Senapati Bapat Marg, Lower parel, Mumbai",72.8245268762,18.9945679576,4.2,910
7111,34214,New Grand Restaurant,"North Indian, Chinese, Fast Food",400,1,Quick Bites,7 AM to 12 Midnight (Mon-Sun),Grant Road,"Grant Road, Mumbai","Shop 422, Ibrahim Mansion, Maulana Shaukat Ali Road, Next To Novelty Cinema, Grant Road, Mumbai",72.8185542673,18.9616345504,3.5,76
7112,18466042,New Shiv Sagar,"South Indian, North Indian, Chinese, Fast Food",800,2,Casual Dining,8 AM to 12 Midnight,Kharghar,"Kharghar, Navi Mumbai","Shop 1, Goodwill Infinity Near Prime Mall, Sector 12, Kharghar, Navi Mumbai",73.0635938421,19.0394009275,3.6,271
7113,44205,New Modern Cafe,"North Indian, Chinese, South Indian, Fast Food, Beverages",450,1,Casual Dining,8 AM to 11:45 PM (Mon-Sun),Dombivali East,"Dombivali East, Thane","1, Chirag CHS, Phadke Road, Dombivali East, Mumbai",73.0903659761,19.2192095745,3.9,793
7114,36816,Shabari,"Chinese, Fast Food, North Indian, South Indian",450,1,Casual Dining,8 AM to 12 Midnight (Mon-Sun),New Panvel,"New Panvel, Navi Mumbai","Neel Gagan, Sector 1S, Vijay Marg, New Panvel East, New Panvel, Navi Mumbai",73.1176460534,19.0001439317,3.4,189
7115,18318115,Global Culture,"North Indian, Continental, Italian, Sushi",1900,3,Casual Dining,"12 Noon to 3:30 PM, 7 PM to 12 Midnight",Sanpada,"Sanpada, Navi Mumbai","A1-2, Moraj Palm Paradise, Sector-17, Off Palm Beach Road, Sanpada, Navi Mumbai",73.0028351024,19.0569521583,4.1,673
7116,18990621,Noor Sahab,"North Indian, Chinese, Seafood, Asian",800,2,Casual Dining,6 PM to 1:30 AM,Byculla,"Byculla, Mumbai","6, Hansraj Lane, Byculla Bridge, Near Police Station, Byculla, Mumbai",72.8341851756,18.9739600555,3.5,40
7117,34846,Cafe Noor,"North Indian, Chinese",500,2,Casual Dining,11 AM to 12:30 AM,Jogeshwari,"Jogeshwari, Mumbai","Shama Manzil, Gala 7-8, Behram Baug, Near MG School, Jogeshwari West, Jogeshwari, Mumbai",72.8366967291,19.1436285537,3.2,11
7118,18621326,Dilli Di Hatti,"North Indian, Biryani, Kebab, Mughlai",650,2,,11 AM to 2 AM,Goregaon East,"Goregaon East, Mumbai","Shop 1, Plot 266, Film City Road, Goregaon East, Mumbai",72.8691420704,19.1756489561,4.3,464
7119,49749,Kakori House,"North Indian, Mughlai",1100,3,Casual Dining,11 AM to 11 PM (Mon-Sun),Lower Parel,"Lower Parel, Mumbai","Shop 10, Shreeniwas Tower, Shankar Rao Narampath, Opposite Laxmi Industrial Estate, Lower Parel, Mumbai",72.8231183812,18.9617867501,3.4,113
